"","name","sub_category","main_category","deadline","launched","status","pledged_usd","goal_usd","duration","year","quarter","profit"
"3450","Honest","plays","theater",2014-09-16,2014-08-18,"successful",5343.4,5229.01,29,"2014","Q2",0.0218760338955174
"3451","Retro Rhapsody","musical","theater",2016-04-15,2016-03-16,"successful",1011.06,779.92,30,"2016","Q2",0.296363729613294
"3452","The Black Suits: the New Garage Band Musical","theater","theater",2012-03-29,2012-02-28,"failed",425,25000,30,"2012","Q2",NA
"3453","Send Deadly Medley to Scotland!","theater","theater",2012-07-23,2012-07-05,"successful",557,500,18,"2012","Q2",0.114
"3454","CYRIL THE SQUIRREL a magical children's theatre tour","plays","theater",2016-05-20,2016-04-20,"successful",919.28,728.43,30,"2016","Q2",0.26200183957278
"3455","Bunkin' With You in the Afterlife-BroadArts' Cowgirl Musical","theater","theater",2011-12-04,2011-11-04,"successful",3060,2800,30,"2011","Q2",0.0928571428571429
"3456","Prince - a new play by Gavin Davis","theater","theater",2012-09-01,2012-07-05,"successful",6810,6500,58,"2012","Q4",0.0476923076923077
"3457","Uncle Giff's Christmas Special","musical","theater",2014-09-28,2014-09-02,"successful",2591,2500,26,"2014","Q2",0.0364
"3458","Temper Theatre present 'TERRA INCOGNITA'","immersive","theater",2016-05-27,2016-05-06,"successful",3017.39,2929.5,21,"2016","Q2",0.0300017067759003
"3459","Next 2 the Stage","plays","theater",2015-12-14,2015-11-14,"failed",0,20000,30,"2015","Q2",NA
"3460","Piper Bidet: Bathroom Detective","festivals","theater",2016-11-08,2016-10-19,"successful",2000,2000,20,"2016","Q2",0
"3461","Jack the Lad","plays","theater",2015-11-29,2015-10-30,"failed",0,756.98,30,"2015","Q2",NA
"3462","Send Lance Banks to the Austin Sketch Comedy Festival","theater","theater",2013-04-22,2013-03-22,"canceled",1405,3500,31,"2013","Q3",NA
"3463","Santa Cruz Performing Arts presents Bat Boy: The Musical","theater","theater",2014-07-17,2014-06-17,"successful",2655,2500,30,"2014","Q2",0.062
"3464","Selma Lord Selma - A MUSICAL to Reunite Historic Selma, AL","theater","theater",2012-12-21,2012-11-21,"successful",501,500,30,"2012","Q2",0.002
"3465","Young Writers Short Play Festival","theater","theater",2013-08-11,2013-07-19,"successful",1165,1000,23,"2013","Q2",0.165
"3466","Jacques Brel is Alive and Well and Living in Paris","theater","theater",2017-03-12,2017-02-10,"successful",825.37,500,30,"2017","Q2",0.65074
"3467","Save the Priest","theater","theater",2013-06-04,2013-04-05,"successful",87472,85000,60,"2013","Q4",0.0290823529411765
"3468","Red Bird Theatre's Production of Buried Child","theater","theater",2016-03-22,2016-02-19,"successful",4128,4000,32,"2016","Q3",0.032
"3469","Frankenstein: The Metal Opera","musical","theater",2014-09-10,2014-08-11,"successful",4956.66,3246.54,30,"2014","Q2",0.526751557042267
"3470","Performing Arts Auditorium","musical","theater",2017-05-15,2017-04-15,"failed",0,130000,30,"2017","Q2",NA
"3471","Black Box Theatre Expansion and Upgrades","theater","theater",2012-06-23,2012-05-24,"failed",4400,15900,30,"2012","Q2",NA
"3472","The Acro Cats Mobile Foster and Kitty Tour Bus","spaces","theater",2015-12-24,2015-11-14,"successful",153362,150000,40,"2015","Q3",0.0224133333333333
"3473","A FAMILY CHRISTMAS REUNION, A New Play","plays","theater",2017-04-27,2017-03-28,"failed",0,3000,30,"2017","Q2",NA
"3474","Bright Lights and Bruises (Canceled)","plays","theater",2016-05-31,2016-04-25,"canceled",0,5000,36,"2016","Q3",NA
"3475","I Wish My Life Was an RPG- At The Hollywood Fringe Festival","theater","theater",2013-06-16,2013-05-19,"successful",1356,1100,28,"2013","Q2",0.232727272727273
"3476","Cinderella","plays","theater",2014-09-03,2014-08-15,"successful",1101,1000,19,"2014","Q2",0.101
"3477","Mirror Image - An Original Musical","musical","theater",2015-02-23,2015-02-09,"successful",3750,3000,14,"2015","Q1",0.25
"3478","Music City Theatre Company's 2013-2014 Season","theater","theater",2013-06-23,2013-05-24,"failed",130,2000,30,"2013","Q2",NA
"3479","'Gretel and Hansel' - A Children's Theatre Production","plays","theater",2016-02-10,2016-01-10,"successful",1215.46,1160.35,31,"2016","Q3",0.0474942905157928
"3480","Heads Bodies Legs","theater","theater",2013-07-20,2013-05-31,"failed",15.4,7699.89,50,"2013","Q4",NA
"3481","The Complete Works of William Shakespeare (Abridged)","plays","theater",2016-06-10,2016-05-03,"successful",2630,1500,38,"2016","Q3",0.753333333333333
"3482","Road Less Traveled Productions Scenic Technology Upgrade","theater","theater",2010-12-17,2010-11-17,"successful",1871,1750,30,"2010","Q2",0.0691428571428571
"3483","The Pelican, by August Strindberg","plays","theater",2016-05-24,2016-05-07,"failed",80,700,17,"2016","Q2",NA
"3484","Far From Fiction","plays","theater",2016-04-10,2016-03-13,"successful",3899.6,3899.6,28,"2016","Q2",0
"3485","The Hiawatha to Edinburgh Fringe","festivals","theater",2015-06-11,2015-05-12,"successful",1587.38,1161.49,30,"2015","Q2",0.366675563285091
"3486","Help get King of the Fuckin' Castle to VAULT Festival","festivals","theater",2015-02-27,2015-02-13,"successful",2362.9,2316.57,14,"2015","Q1",0.0199993956582361
"3487","""Somebody Troubled the Waters"" 2011 Urban Truth Tour","theater","theater",2011-05-11,2011-02-12,"failed",0,3000,88,"2011","Q4",NA
"3488","'chrysalis' by Midnight Feast- theatre that unites","theater","theater",2017-10-14,2017-08-15,"successful",17197.58,15699.82,60,"2017","Q4",0.0953998198705464
"3489","Voyeur (Canceled)","theater","theater",2015-07-20,2015-06-20,"canceled",0,22916.51,30,"2015","Q2",NA
"3490","I'm Sorry is going to NYC!","theater","theater",2012-07-30,2012-06-04,"successful",4819,3000,56,"2012","Q4",0.606333333333333
"3491","Romeo & Juliet","plays","theater",2015-03-21,2015-02-19,"successful",1826,1500,30,"2015","Q2",0.217333333333333
"3492","Mr. Crabtree Goes Fishing","theater","theater",2014-06-20,2014-05-21,"failed",0,25557.58,30,"2014","Q2",NA
"3493","TOLKIEN - LONDON PERFORMANCE","theater","theater",2016-10-10,2016-08-15,"successful",2176.89,1835.49,56,"2016","Q4",0.185999378912443
"3494","Paperbark presents THIS IS WHERE WE LIVE by Vivienne Walshe","theater","theater",2014-05-20,2014-04-13,"successful",12184.24,11788.48,37,"2014","Q3",0.0335717581910476
"3495","More Dick","theater","theater",2014-04-19,2014-03-22,"successful",1848.96,1848.96,28,"2014","Q2",0
"3496","Kylie for President","plays","theater",2014-07-21,2014-06-30,"successful",3530,3500,21,"2014","Q2",0.00857142857142857
"3497","Vampires of Havana...the play","theater","theater",2010-02-01,2009-11-25,"failed",170,21000,68,"2009","Q4",NA
"3498","How Would You Feel?","theater","theater",2012-04-28,2012-03-29,"failed",10,550,30,"2012","Q2",NA
"3499","Dessert 1st Productions presents TWELFTH NIGHT","theater","theater",2012-07-17,2012-06-27,"successful",1239,1000,20,"2012","Q2",0.239
"3500","The Temperamentals - Northwest Premiere","theater","theater",2012-12-25,2012-11-29,"successful",5185,5000,26,"2012","Q2",0.037
"3501","Macbeth:  the original supernatural horror thriller","theater","theater",2010-10-04,2010-09-13,"successful",1420,1000,21,"2010","Q2",0.42
"3502","BOB: Blessed Be The Dysfunction That Binds","theater","theater",2012-01-12,2011-12-10,"successful",5690,5000,33,"2011","Q3",0.138
"3503","St Andrews Center Theatre & Brew House (Canceled)","immersive","theater",2014-12-10,2014-10-11,"canceled",0,2e+05,60,"2014","Q4",NA
"3504","Aftershock Theatre","immersive","theater",2016-10-25,2016-09-05,"failed",886,30000,50,"2016","Q4",NA
"3505","Catch A Dream","musical","theater",2016-03-08,2016-02-07,"failed",685,7500,30,"2016","Q2",NA
"3506","Unborn in America - A New Cabaret Opera","musical","theater",2014-12-03,2014-11-06,"successful",4078.3,3921.45,27,"2014","Q2",0.0399979599382882
"3507","Professional tour of ""Extremities"" in WNY","theater","theater",2012-02-12,2012-01-13,"successful",3426,3000,30,"2012","Q2",0.142
"3508","Send SACKERSON to SD Fringe","plays","theater",2016-06-03,2016-05-21,"successful",1686,1551,13,"2016","Q1",0.0870406189555126
"3509","Bring out the Salsa in you!","theater","theater",2012-05-21,2012-03-22,"failed",0,150000,60,"2012","Q4",NA
"3510","Our Man heads North to the Berkshire Fringe Festival!","theater","theater",2011-07-29,2011-06-22,"successful",2505.87,2000,37,"2011","Q3",0.252935
"3511","TRANSATLANTICA","theater","theater",2010-08-04,2010-06-19,"successful",7715.32,7500,46,"2010","Q4",0.0287093333333333
"3512","Painted Faces by the Chamenos Collective","theater","theater",2014-02-11,2014-01-12,"failed",390.98,3341.74,30,"2014","Q2",NA
"3513","Curtain up at the Shoebox Theatre!","spaces","theater",2016-06-20,2016-05-21,"successful",1370.41,1370.41,30,"2016","Q2",0
"3514","Three Women by Sylvia Plath (Canceled)","theater","theater",2010-10-02,2010-09-02,"canceled",210,3500,30,"2010","Q2",NA
"3515","Educational Musical Theatre for Youth Production of HONK!","theater","theater",2013-07-14,2013-06-28,"successful",1050,1000,16,"2013","Q2",0.05
"3516","@HOM3","immersive","theater",2015-09-13,2015-08-01,"failed",140.82,782.34,43,"2015","Q3",NA
"3517","Urban Tanuki Samurai","theater","theater",2012-01-16,2011-12-16,"successful",785,700,31,"2011","Q3",0.121428571428571
"3518","CURTAIL PRODUCTIONS Launches: THE MAIDS","theater","theater",2011-06-29,2011-03-31,"successful",2045,2000,90,"2011","Q4",0.0225
"3519","""Off-Broadway"" the musical (Canceled)","musical","theater",2015-03-26,2015-02-24,"canceled",145.04,7534.56,30,"2015","Q2",NA
"3520","Wide Eyed Productions presents Shakespeare's ""Henry VI (Part III)""","theater","theater",2010-06-20,2010-05-28,"successful",5000,5000,23,"2010","Q2",0
"3521","Moon Over Mangroves","plays","theater",2016-07-13,2016-06-13,"failed",0,678,30,"2016","Q2",NA
"3522","Electric Jungle","theater","theater",2012-08-01,2012-06-19,"successful",2320,2250,43,"2012","Q3",0.0311111111111111
"3523","Queer Soup for Queer Youth!","theater","theater",2010-12-01,2010-10-28,"successful",2860,2500,34,"2010","Q3",0.144
"3524","Théâtre Polichinelle Show ""Clown-Ballet""","plays","theater",2015-10-26,2015-08-27,"failed",25,26000,60,"2015","Q4",NA
"3525","The Fool Upside Down","theater","theater",2012-08-30,2012-07-31,"failed",335,4500,30,"2012","Q2",NA
"3526","Ze Yum Tour = Kids + Vaudeville + USA + Free","theater","theater",2010-08-08,2010-07-07,"failed",40,1200,32,"2010","Q3",NA
"3527","""Adam Sultan"": a play","theater","theater",2013-02-11,2013-01-20,"successful",7942,4900,22,"2013","Q2",0.620816326530612
"3528","Alice in Wonderland - Edinburgh Fringe","festivals","theater",2015-02-28,2015-01-21,"failed",7.59,3036.84,38,"2015","Q3",NA
"3529","The GiftGiver Co-operative","immersive","theater",2016-06-13,2016-05-16,"successful",1807.32,1785.89,28,"2016","Q2",0.0119996192374669
"3530","Definition Theatre presents DUTCHMAN by Amiri Baraka","theater","theater",2013-11-09,2013-09-28,"successful",5515,5000,42,"2013","Q3",0.103
"3531","Green Light Productions produces theatre created by women","plays","theater",2015-01-08,2014-12-09,"successful",5024,5000,30,"2014","Q2",0.0048
"3532","Send Cat Loud's Big Night In to the Edinburgh Fringe!","festivals","theater",2015-07-01,2015-06-01,"failed",901.49,2812.28,30,"2015","Q2",NA
"3533","Extremities- Extreme Halloween Play!","theater","theater",2010-11-08,2010-09-28,"successful",1505,1500,41,"2010","Q3",0.00333333333333333
"3534","Lefty and Liela Get It Right - ""Well, kiss my cheek!""™","musical","theater",2016-12-07,2016-11-15,"successful",5300,5000,22,"2016","Q2",0.06
"3535","The Undertaker & His Wife","theater","theater",2013-10-19,2013-09-19,"successful",2735,2500,30,"2013","Q2",0.094
"3536","Projection Technology for Les Miserables, School Edition","musical","theater",2017-02-28,2017-01-26,"successful",3589,3000,33,"2017","Q3",0.196333333333333
"3537","Pangea","theater","theater",2016-07-22,2016-06-22,"successful",3565,3000,30,"2016","Q2",0.188333333333333
"3538","HIDDEN: The FCO Plays","plays","theater",2014-06-21,2014-05-26,"failed",0,2554.89,26,"2014","Q2",NA
"3539","Live From The Grave...It's John Belushi (A Tribute)","theater","theater",2012-02-24,2012-01-25,"failed",516,2000,30,"2012","Q2",NA
"3540","REVERB: A Queer Reading Series","festivals","theater",2015-02-11,2015-01-21,"successful",1322.35,1199.23,21,"2015","Q2",0.102665877271249
"3541","COLOR BLIND MUSICAL: We're more than the color of our skin.","theater","theater",2014-02-27,2014-01-28,"successful",5001,5000,30,"2014","Q2",2e-04
"3542","Wabash River Radio Review","theater","theater",2016-10-08,2016-09-13,"failed",1170,2100,25,"2016","Q2",NA
"3543","The Central Ohio Premiere of Romance/Romance!","musical","theater",2015-02-04,2015-01-22,"failed",10,1000,13,"2015","Q1",NA
"3544","Springfield Shakespeare Company presents Hamlet by William Shakespeare","theater","theater",2010-08-24,2010-07-15,"failed",150,1500,40,"2010","Q3",NA
"3545","Higher Education","spaces","theater",2016-05-01,2016-03-02,"successful",3669.41,3478.11,60,"2016","Q4",0.0550011356742598
"3546","""The Dooples""... A Musical Adventure in LEARNING","theater","theater",2014-01-19,2013-11-21,"failed",22361,119000,59,"2013","Q4",NA
"3547","Beyond The Hundred Acre Woods","theater","theater",2011-05-01,2011-02-27,"failed",386,3000,63,"2011","Q4",NA
"3548","""The Laramie Project""--Stop Gay Hate Crimes (Canceled)","theater","theater",2011-08-29,2011-07-10,"canceled",85,2000,50,"2011","Q4",NA
"3549","Crossing Brooklyn Ferry with Walt Whitman","theater","theater",2012-05-21,2012-04-20,"failed",351,2950,31,"2012","Q3",NA
"3550","DIZZY MISS LIZZIE and THE BRONTES ARE BACK!","theater","theater",2012-11-10,2012-10-26,"successful",3185,3000,15,"2012","Q1",0.0616666666666667
"3551","Talia - Audiodrama Album, Performance and Film","experimental","theater",2015-11-06,2015-10-07,"failed",2020,9000,30,"2015","Q2",NA
"3552","EMPATHITRAX, a new play by Ana Nogueira","plays","theater",2016-09-08,2016-08-20,"successful",20365,20000,19,"2016","Q2",0.01825
"3553","Young Adult Theater's ""Avenue Q""","theater","theater",2013-08-03,2013-07-04,"failed",3,3000,30,"2013","Q2",NA
"3554","Elektra Bekent - Afstudeervoorstelling","plays","theater",2015-01-24,2014-11-25,"failed",148.1,960.93,60,"2014","Q4",NA
"3555","Born in Burnley, Made in Edinburgh","festivals","theater",2015-07-27,2015-06-26,"successful",1763.18,1557.58,31,"2015","Q3",0.131999640467905
"3556","ODD CLUB - Music and Comedy Hall","theater","theater",2015-06-26,2015-05-27,"failed",0,800646.99,30,"2015","Q2",NA
"3557","Performing the Musical ""Hair"" in Bucharest-Romania","theater","theater",2012-09-11,2012-08-02,"failed",157,40000,40,"2012","Q3",NA
"3558","Class Acts","theater","theater",2015-06-06,2015-05-07,"failed",5,35000,30,"2015","Q2",NA
"3559","Beauty Markx","theater","theater",2015-02-11,2015-01-12,"failed",0,7500,30,"2015","Q2",NA
"3560","The King & I: a Hunk of Burning Love Tour 2013","theater","theater",2012-12-18,2012-11-27,"successful",1065.25,1000,21,"2012","Q2",0.06525
"3561","Support Michelle Dowdy in, SAVE MY BRASS!","theater","theater",2013-05-10,2013-04-19,"successful",2105,2000,21,"2013","Q2",0.0525
"3562","Bring the Queer Queens of Qomedy to Kansas City!","theater","theater",2013-10-16,2013-09-16,"failed",85,10000,30,"2013","Q2",NA
"3563","The House of Usher","musical","theater",2016-06-19,2016-05-05,"successful",2857.3,2740.81,45,"2016","Q3",0.0425020340702202
"3564","Muted at The Bunker.","musical","theater",2016-11-11,2016-10-17,"successful",12843.07,12659.51,25,"2016","Q2",0.0144997713181631
"3565","Priscilla at the New Muni (Canceled)","musical","theater",2016-07-31,2016-07-01,"canceled",0,14469.5,30,"2016","Q2",NA
"3566","See Jane Give Up Dick @FringeNYC '13","theater","theater",2013-07-06,2013-06-13,"successful",5242,5000,23,"2013","Q2",0.0484
"3567","New Edinburgh play","plays","theater",2014-05-08,2014-04-16,"failed",35.41,8431.28,22,"2014","Q2",NA
"3568","The Class Act Players Theatre Company Presents: SuperNOVA","festivals","theater",2016-02-17,2016-01-21,"successful",2925,1500,27,"2016","Q2",0.95
"3569","The Dante Effect - The Beginning of Living Literature","theater","theater",2011-11-14,2011-10-10,"canceled",250,5560,35,"2011","Q3",NA
"3570","Scaring for a Cause","theater","theater",2016-12-01,2016-10-13,"failed",1,40000,49,"2016","Q4",NA
"3571","Civil Rights Icons Battle in Harlem Hotel, The Meeting travels to the festival fringe","theater","theater",2010-09-01,2010-08-10,"failed",100,2000,22,"2010","Q2",NA
"3572","Your Radio Adventure!","plays","theater",2014-07-07,2014-06-09,"successful",5086,4000,28,"2014","Q2",0.2715
"3573","Theatre Bristol's production of ""Miracle on 34th Street""","theater","theater",2013-11-23,2013-10-29,"successful",2045,2000,25,"2013","Q2",0.0225
"3574","The Tournament","theater","theater",2014-07-25,2014-06-25,"successful",3478.33,3000,30,"2014","Q2",0.159443333333333
"3575","Live at the Speakeasy with Ryan Anderson","plays","theater",2014-10-22,2014-09-08,"failed",730,2000,44,"2014","Q3",NA
"3576","Buy a Theatre for the Holidays","theater","theater",2010-12-23,2010-11-23,"failed",0,8000,30,"2010","Q2",NA
"3577","A Working Title","festivals","theater",2015-07-11,2015-06-11,"successful",2504.33,2339.04,30,"2015","Q2",0.0706657432108899
"3578","INFERNO","experimental","theater",2017-12-20,2017-11-05,"failed",3677.41,15375.94,45,"2017","Q3",NA
"3579","The Island Boys: A New Play (Canceled)","plays","theater",2015-10-09,2015-08-10,"canceled",625,13500,60,"2015","Q4",NA
"3580","Help Armour Go Digital Before We Go Dark!!","theater","theater",2013-04-06,2013-02-20,"successful",30231,20000,45,"2013","Q3",0.51155
"3581","THE UNDERSTUDY @ WORKING STAGE","plays","theater",2016-03-05,2016-02-11,"successful",2140,2100,23,"2016","Q2",0.019047619047619
"3582","""Hamlet Shut Up"" ~ Classic Tragedy, Silent Comedy is NY Fringe Festival Bound 2010!","theater","theater",2010-08-09,2010-07-09,"successful",4150.97,3300,31,"2010","Q3",0.257869696969697
"3583","The Same Sky Project: We All Live Under The Same Sky","musical","theater",2016-04-30,2016-03-31,"failed",2521,1e+05,30,"2016","Q2",NA
"3584","Astonishment!  –Magical Tales of San Francisco–","theater","theater",2012-08-08,2012-06-29,"successful",3705,3000,40,"2012","Q3",0.235
"3585","See Benjamin Franklin in Boulder Colorado in ""All = ALL""","theater","theater",2012-07-31,2012-06-27,"failed",10,2500,34,"2012","Q3",NA
"3586","23 Feet in 12 Minutes: Rebirth in New Orleans","theater","theater",2010-09-17,2010-08-18,"successful",400,400,30,"2010","Q2",0
"3587","Carpetbag Brigade Cross-Cultural Residency in Colombia","theater","theater",2011-07-18,2011-06-28,"successful",1830,1500,20,"2011","Q2",0.22
"3588","All's Well That Ends Well Lighting Design - Nov 27-Dec 8","theater","theater",2012-11-27,2012-11-13,"successful",544.56,400.41,14,"2012","Q1",0.360005993856297
"3589","KATE'S DATES: a world premiere verbatim comedy","theater","theater",2013-05-31,2013-05-10,"successful",5190.01,5000,21,"2013","Q2",0.038002
"3590","Festen - The West Coast Premiere","theater","theater",2011-02-08,2011-01-06,"successful",4681,4250,33,"2011","Q3",0.101411764705882
"3591","DO IT FOR UMMA","theater","theater",2016-08-13,2016-07-08,"successful",5285,5000,36,"2016","Q3",0.057
"3592","Cthulhu's House of Z at HERE","theater","theater",2012-06-27,2012-06-11,"successful",898,844,16,"2012","Q2",0.0639810426540284
"3593","LADY IN RED - the book of the award-winning stageplay","theater","theater",2013-04-13,2013-03-14,"failed",758.29,6600.46,30,"2013","Q2",NA
"3594","Broken Doll Productions Youth Theater Project","theater","theater",2012-08-13,2012-07-05,"successful",7000,7000,39,"2012","Q3",0
"3595","T.R.A.S.H's ""Little Shop of Horrors""","musical","theater",2017-04-30,2017-03-21,"failed",16,17000,40,"2017","Q3",NA
"3596","We just keep going","plays","theater",2015-06-20,2015-06-05,"successful",3197.19,3145.3,15,"2015","Q1",0.0164976313865132
"3597","Think Tank Theater Company TP-002 REBOOT","theater","theater",2011-06-01,2011-05-16,"successful",270,200,16,"2011","Q2",0.35
"3598","Keep V-Day at SPU: 2013","theater","theater",2013-03-29,2013-03-07,"successful",277,250,22,"2013","Q2",0.108
"3599","ONTARIO STREET THEATRE in Port Hope.","spaces","theater",2014-12-14,2014-11-14,"successful",7433.6,6898.93,30,"2014","Q2",0.0775004239787909
"3600","Will I Still Know Myself? An Original Musical World Premiere","theater","theater",2013-08-01,2013-07-16,"failed",60,1000,16,"2013","Q2",NA
"3601","Brooklyn Labyrinth Returns This Fall to the Chain Theatre","theater","theater",2013-09-19,2013-08-16,"successful",2210,2000,34,"2013","Q3",0.105
"3602","Lost & Found: An Artist's Journey","theater","theater",2015-04-22,2015-03-21,"failed",355,5214,32,"2015","Q3",NA
"3603","Wrestles with Machista (Canceled)","theater","theater",2011-09-06,2011-08-07,"canceled",0,2300,30,"2011","Q2",NA
"3604","Get Your Head In The Plane!","immersive","theater",2015-04-23,2015-03-24,"failed",0,453.58,30,"2015","Q2",NA
"3605","The Tumbleweed Zephyr","plays","theater",2015-07-18,2015-06-18,"successful",5813,5000,30,"2015","Q2",0.1626
"3606","WOOD - BoxedIn Goes on Tour","experimental","theater",2017-04-12,2017-03-27,"canceled",975.68,6335.67,16,"2017","Q2",NA
"3607","FALL (APART) TOGETHER debut at NYC Women's Work Festival","festivals","theater",2016-05-26,2016-05-04,"successful",5127,5000,22,"2016","Q2",0.0254
"3608","Let's All Drink and Do Broadway","musical","theater",2017-01-10,2016-12-11,"successful",1410,800,30,"2016","Q2",0.7625
"3609",""" Sweet O'l Mama "" Theater Production","plays","theater",2015-08-07,2015-07-24,"failed",32,1000,14,"2015","Q1",NA
"3610","GMHS Performing Arts presents Disney's Beauty and the Beast","theater","theater",2014-07-08,2014-05-09,"successful",2700,2200,60,"2014","Q4",0.227272727272727
"3611","NO EXIT","theater","theater",2013-04-01,2013-02-05,"failed",70,2500,55,"2013","Q4",NA
"3612","THERAPY ROCKS - A modern musical for when chocolate cake can't mend a broken heart.","theater","theater",2010-08-31,2010-07-13,"successful",5000.42,5000,49,"2010","Q4",8.40000000000146e-05
"3613","Deep Love: Going to the Moon","musical","theater",2014-08-31,2014-08-01,"successful",6625.23,5000,30,"2014","Q2",0.325046
"3614","Producing Devil's Thumb Productions' Second Season of Theatre","theater","theater",2010-11-18,2010-10-19,"successful",3512,3160,30,"2010","Q2",0.111392405063291
"3615","Help Fund the ""Back Room"" Arts Space at Jimmy's No 43!","spaces","theater",2012-12-26,2012-11-26,"successful",7595.43,7000,30,"2012","Q2",0.0850614285714286
"3616","Shakespeare's Hamlet & The Merry Wives of Windsor","theater","theater",2012-06-04,2012-05-08,"successful",10007,9000,27,"2012","Q2",0.111888888888889
"3617","Rough and Tumble's World Premiere of ""A History of Human Stupidity""","theater","theater",2010-04-09,2010-03-01,"successful",1100.01,1000,39,"2010","Q3",0.10001
"3618","THE VOICE OF MY GENERATION","theater","theater",2014-01-03,2013-12-04,"failed",3667,12000,30,"2013","Q2",NA
"3619","Rucker the Lost Country Dog:  A Play for Young Children","theater","theater",2013-09-28,2013-08-29,"successful",1375,1200,30,"2013","Q2",0.145833333333333
"3620","WORLD PREMIERE PLAY EXPLORES LIFE AFTER PRISON","plays","theater",2017-12-16,2017-11-16,"successful",15765,15500,30,"2017","Q2",0.0170967741935484
"3621","JARRY: A Spectacle","theater","theater",2013-06-08,2013-05-09,"successful",5560,5000,30,"2013","Q2",0.112
"3622","Purple Crayon Players present To Kill a Mockingbird","theater","theater",2012-06-03,2012-05-04,"successful",1147,1000,30,"2012","Q2",0.147
"3623","""My sword will be my voice"" Shakespeare Factory Weapon Fund","theater","theater",2012-04-25,2012-04-05,"successful",530,500,20,"2012","Q2",0.06
"3624","""Secrets in the Sand"", Musical Tribute To The Heroes of 9/11","theater","theater",2011-07-05,2011-05-27,"failed",0,2800,39,"2011","Q3",NA
"3625","Shakespeare's 14th: THE DREAM","theater","theater",2013-11-01,2013-10-01,"successful",11801.42,10000,31,"2013","Q3",0.180142
"3626","The Red Mill","theater","theater",2012-10-19,2012-09-19,"failed",765,8000,30,"2012","Q2",NA
"3627","Funding ""Late Night with David Ives""","theater","theater",2011-05-11,2011-04-20,"failed",185,800,21,"2011","Q2",NA
"3628","In The Heights","musical","theater",2017-08-23,2017-08-02,"successful",1889.29,1771.21,21,"2017","Q2",0.0666662902761389
"3629","Silent Planet","plays","theater",2014-11-07,2014-10-15,"successful",2401.4,2372.93,23,"2014","Q2",0.0119978254731493
"3630","Help Fund a 'Miraculous'  new Musical, ""Miracolo""","theater","theater",2013-10-24,2013-09-14,"successful",18000,18000,40,"2013","Q3",0
"3631","Ruth Eckerd Hall/WEDU Project: Shattered Silence Documentary","theater","theater",2013-03-01,2013-01-14,"successful",21145.11,20000,46,"2013","Q4",0.0572555
"3632","BROADWAY FOR ALL","theater","theater",2012-08-13,2012-07-24,"successful",8341,8150,20,"2012","Q2",0.0234355828220859
"3633","Uncle Rosy's White House: An Evening with Franklin Roosevelt","theater","theater",2012-04-20,2012-03-06,"failed",2400,10000,45,"2012","Q3",NA
"3634","On The Air - The Musical - 30th Anniversary Revival","theater","theater",2013-07-07,2013-06-07,"canceled",3769,60000,30,"2013","Q2",NA
"3635","Salacious Universe","theater","theater",2011-12-18,2011-11-18,"successful",5035,5000,30,"2011","Q2",0.007
"3636","Poetry Cabaret Collective","theater","theater",2017-06-14,2017-04-28,"successful",2125,1850,47,"2017","Q4",0.148648648648649
"3637","Send 'Bin Laden: The One Man Show' to Hollywood!","plays","theater",2016-05-05,2016-04-05,"successful",6390.37,6231.61,30,"2016","Q2",0.0254765622367254
"3638","ComedyWorx's New Location!","theater","theater",2016-10-02,2016-09-02,"successful",43456,40000,30,"2016","Q2",0.0864
"3639","""Bubba Bags a Bride"" Weddin' Show from Actors With a Clue!","theater","theater",2012-03-12,2012-01-24,"failed",0,2500,48,"2012","Q4",NA
"3640","Playhouse Projector Project","theater","theater",2013-03-10,2013-01-09,"successful",29472.11,20000,60,"2013","Q4",0.4736055
"3641","Save the Fairlee Drive-In","theater","theater",2014-03-02,2014-01-31,"failed",27595,55108,30,"2014","Q2",NA
"3642","Marisol","theater","theater",2013-02-28,2013-02-03,"successful",2304,2300,25,"2013","Q2",0.00173913043478261
"3643","A Day in the Death of Joe Egg by Peter Nichols","theater","theater",2012-10-13,2012-09-13,"successful",6967,6000,30,"2012","Q2",0.161166666666667
"3644","Nana's Jumble - Playful Theatre in Unusual Places","theater","theater",2014-03-19,2014-02-17,"successful",4959.55,4946.74,30,"2014","Q2",0.00258958425144649
"3645","Hug The Universe","theater","theater",2015-07-04,2015-05-28,"failed",6826,60000,37,"2015","Q3",NA
"3646","Creation of the Dublin Circus Centre","spaces","theater",2015-09-23,2015-08-09,"successful",5750.57,4460.4,45,"2015","Q3",0.289249843063402
"3647","""Insecurities: The Musical"" + ""Variety Week""","musical","theater",2015-03-01,2015-02-02,"successful",4645,4500,27,"2015","Q2",0.0322222222222222
"3648","Hangman (New writing - London Performance Reading)","theater","theater",2013-10-26,2013-09-28,"successful",1946.74,1914.82,28,"2013","Q2",0.0166699742012304
"3649","Solstice Shorts Festival 2017: Dusk","festivals","theater",2017-10-18,2017-10-04,"successful",1504.56,1318.63,14,"2017","Q1",0.141002404010223
"3650","Hewin' Goals (Canceled)","immersive","theater",2014-08-16,2014-07-17,"canceled",0,1657.74,30,"2014","Q2",NA
"3651","1812: THE MUSICAL - A TRIBUTE PERFORMANCE (Canceled)","theater","theater",2011-12-01,2011-11-08,"canceled",100,2500,23,"2011","Q2",NA
