"","name","sub_category","main_category","deadline","launched","status","pledged_usd","goal_usd","duration","year","quarter","profit"
"2571","Libyan Crisis - Refugees and Revolution","journalism","journalism",2011-06-27,2011-05-28,"failed",526,3150,30,"2011","Q2",NA
"2572","EVERYDAY EVANGELISM Upbeat Christian Talk Radio Pgm","audio","journalism",2017-06-22,2017-06-02,"failed",1223,35000,20,"2017","Q2",NA
"2573","MegaBytes:  Investigative Journalism Web 2.0 Style","journalism","journalism",2010-12-23,2010-11-29,"failed",0,11999,24,"2010","Q2",NA
"2574","The Dirties on Diapering 3","journalism","journalism",2011-04-28,2011-01-27,"successful",6902,6000,91,"2011","Q4",0.150333333333333
"2575","The Tea Party Exposed (Canceled)","journalism","journalism",2011-02-04,2010-11-07,"canceled",0,80000,89,"2010","Q4",NA
"2576","Local Bonny Magazine | Youth Journalism","web","journalism",2016-07-16,2016-06-16,"failed",5.51,5506.97,30,"2016","Q2",NA
"2577","Make A Difference - Fund #NewsThatMatters This Election","journalism","journalism",2016-09-01,2016-08-02,"failed",30671,60000,30,"2016","Q2",NA
"2578","Building The Studs Terkel Radio Archive Online Collection","audio","journalism",2016-02-26,2016-01-21,"successful",87152,75000,36,"2016","Q3",0.162026666666667
"2579","'Follow In Love' – you'll feel better and change the world","journalism","journalism",2014-10-16,2014-09-16,"failed",5598,48427,30,"2014","Q2",NA
"2580","My Nebulizer Treatment","print","journalism",2016-07-17,2016-06-17,"canceled",5,5000,30,"2016","Q2",NA
"2581","The Twin Cities Lost...","photo","journalism",2014-08-13,2014-07-14,"failed",1,1e+05,30,"2014","Q2",NA
"2582","Boss Network Interactive Site","web","journalism",2015-02-23,2015-01-24,"failed",0,3131.36,30,"2015","Q2",NA
"2583","Coffeehouse Conversations","web","journalism",2015-12-04,2015-11-04,"failed",0,10000,30,"2015","Q2",NA
"2584","All Angle news. News for you","video","journalism",2017-11-23,2017-11-06,"canceled",26,1000,17,"2017","Q2",NA
"2585","Cambodian Americans: After the Genocide","web","journalism",2017-06-10,2017-05-11,"failed",31,4500,30,"2017","Q2",NA
"2586","The Have-Nots: A Chronicle of Poverty in America","journalism","journalism",2014-09-24,2014-08-25,"successful",1505.69,1000,30,"2014","Q2",0.50569
"2587","Cville Tomorrow: Help us BE MORE MOBILE for you!","web","journalism",2015-07-02,2015-06-02,"failed",4343,15000,30,"2015","Q2",NA
"2588","Rachetons TÊTU","journalism","journalism",2015-09-18,2015-09-11,"failed",6631.04,85642.84,7,"2015","Q1",NA
"2589","Yiddish Moment","web","journalism",2014-10-04,2014-09-04,"failed",2,5000,30,"2014","Q2",NA
"2590","Redeem The City: Launch","journalism","journalism",2011-01-11,2010-11-26,"successful",5071,5000,46,"2010","Q4",0.0142
"2591","Hear them Roar! Vol. 1: YouTube Stars (Canceled)","journalism","journalism",2014-03-13,2014-01-27,"canceled",0,12500,45,"2014","Q3",NA
"2592","The Kuringai Examiner Newspaper (Canceled)","journalism","journalism",2014-05-16,2014-04-16,"canceled",9.36,1871.96,30,"2014","Q2",NA
"2593","NeXxt Set Magazine ""We Shine When You Shine"" (Canceled)","journalism","journalism",2013-10-07,2013-08-08,"canceled",0,1750,60,"2013","Q4",NA
"2594","Pledge a donation to Mtowntonight.com","video","journalism",2017-08-04,2017-07-05,"failed",0,1000,30,"2017","Q2",NA
"2595","New York Makes a Book!!","journalism","journalism",2009-05-16,2009-04-28,"successful",3329,3000,18,"2009","Q2",0.109666666666667
"2596","Silicone Masks : Faces Behind the Mask","journalism","journalism",2012-01-08,2011-11-09,"failed",50,5000,60,"2011","Q4",NA
"2597","Recens Paper Issue 2 - Exploration","print","journalism",2015-04-01,2015-03-02,"successful",2764.28,2503.88,30,"2015","Q2",0.10399859418183
"2598","Advanced statistics for the NFL","web","journalism",2015-10-16,2015-09-16,"failed",0,25000,30,"2015","Q2",NA
"2599","Out of the Shadows: Poverty Awareness Project (Canceled)","print","journalism",2015-05-24,2015-04-14,"canceled",164.55,7678.97,40,"2015","Q3",NA
"2600","2015 NEWZ4U.NET funding","web","journalism",2015-03-11,2015-02-09,"failed",0.79,7852.99,30,"2015","Q2",NA
"2601","A change in perspective","audio","journalism",2016-05-25,2016-04-25,"failed",11,250,30,"2016","Q2",NA
"2602","Reset Entertainment Studios","web","journalism",2017-01-01,2016-12-13,"failed",0,1410.04,19,"2016","Q2",NA
"2603","Better sounding vegan podcast!","audio","journalism",2015-11-11,2015-10-12,"successful",121.02,115.26,30,"2015","Q2",0.0499739718896407
"2604","Small Town Sports Podcast- DJ sports podcast on Facebook and","audio","journalism",2016-03-19,2016-02-18,"failed",0,5000,30,"2016","Q2",NA
"2605","SALT Magazine","print","journalism",2016-10-30,2016-08-31,"failed",1.54,768.34,60,"2016","Q4",NA
"2606","#Resist","web","journalism",2017-02-06,2017-01-30,"failed",243.01,12462.15,7,"2017","Q1",NA
"2607","Støt Atlas","journalism","journalism",2017-05-16,2017-04-26,"successful",37847.6,37558.4,20,"2017","Q2",0.00770000852006467
"2608","""The Most Fatal Ailment"": An Exposé on Financial Inequality","video","journalism",2016-05-15,2016-03-31,"failed",2745,1e+05,45,"2016","Q3",NA
"2609","Climate change, happening now","journalism","journalism",2014-11-06,2014-09-22,"failed",13152,25628,45,"2014","Q3",NA
"2610","Film Critic Cuts thru Dross of iTunes, Amazon, Netflix","web","journalism",2014-08-21,2014-07-22,"failed",1370.95,16577.42,30,"2014","Q2",NA
"2611","Running Sacred Water: The Grand Canyon","video","journalism",2017-10-20,2017-09-18,"failed",251,8000,32,"2017","Q3",NA
"2612","Bonjour Bird - tales of travel & worldwide wellbeing website","journalism","journalism",2014-05-12,2014-04-12,"failed",0,2807.94,30,"2014","Q2",NA
"2613","WGM-Entertainment launches Keyed-In Magazine","journalism","journalism",2014-07-06,2014-06-06,"failed",55,48000,30,"2014","Q2",NA
"2614","Chicago Griddle Guide","journalism","journalism",2009-08-01,2009-06-22,"failed",320,3000,40,"2009","Q3",NA
"2615","New Year's Eve Dinner (Canceled)","journalism","journalism",2015-12-25,2015-12-07,"canceled",0,21.77,18,"2015","Q2",NA
"2616","protest magazine","print","journalism",2015-11-13,2015-09-14,"failed",0,150000,60,"2015","Q4",NA
"2617","America is the best country in the world!","journalism","journalism",2014-09-28,2014-07-30,"failed",0,89.42,60,"2014","Q4",NA
"2618","Living Leprosy of India","video","journalism",2015-06-25,2015-05-18,"failed",1650,6675,38,"2015","Q3",NA
"2619","SW Detroit Radio Project","journalism","journalism",2009-12-05,2009-09-06,"failed",0,5200,90,"2009","Q4",NA
"2620","Pickleball Gathering","web","journalism",2016-06-30,2016-06-01,"failed",0,5000,29,"2016","Q2",NA
"2621","Gringoyo's New Video Will Give Migrants The Last Laugh!","video","journalism",2014-09-02,2014-08-25,"successful",6019.69,5000,8,"2014","Q1",0.203938
"2622","MigrArt Action","print","journalism",2015-12-30,2015-10-30,"failed",131.73,4354.78,61,"2015","Q4",NA
"2623","Growing Up With Shanghai: The sound of a city through the sound of its people.","journalism","journalism",2010-07-01,2010-04-02,"failed",156,7000,90,"2010","Q4",NA
"2624","Pepper Roo's Complete Rat Care Website!","web","journalism",2017-06-23,2017-06-09,"successful",55.99,38.17,14,"2017","Q1",0.46685878962536
"2625","The Projectionist's Window","video","journalism",2017-01-16,2016-11-17,"failed",0,3000,60,"2016","Q4",NA
"2626","Louisiana Rainbow","web","journalism",2017-09-03,2017-08-04,"failed",51,30000,30,"2017","Q2",NA
"2627","Looklike","web","journalism",2016-08-11,2016-07-12,"failed",7.78,6483.4,30,"2016","Q2",NA
"2628","Worldcrunch Impact, solutions without borders","journalism","journalism",2013-07-04,2013-05-23,"successful",16667,15000,42,"2013","Q3",0.111133333333333
"2629","France on Campus--The French Press","journalism","journalism",2016-07-01,2016-05-22,"failed",35,600,40,"2016","Q3",NA
"2630","Couch Rider Report","journalism","journalism",2014-08-07,2014-07-08,"failed",0,3000,30,"2014","Q2",NA
"2631","In The Mix","web","journalism",2016-02-06,2016-01-07,"failed",0,2500,30,"2016","Q2",NA
"2632","Oklahoma State College Podcast","journalism","journalism",2015-03-20,2015-02-18,"failed",45,1000,30,"2015","Q2",NA
"2633","""Unashamed.""Kickoff","web","journalism",2016-02-29,2016-01-25,"failed",1,300,35,"2016","Q3",NA
"2634","Learnt Podcast Season 2","audio","journalism",2014-08-27,2014-07-07,"failed",225,400,51,"2014","Q4",NA
"2635","Livestreaming the 2014 Race for Governor","journalism","journalism",2013-10-23,2013-09-27,"successful",65310.31,60000,26,"2013","Q2",0.0885051666666666
"2636","LadysDayOut Social Media and Networking, Hotspots","web","journalism",2017-03-04,2017-01-17,"failed",0,92300,46,"2017","Q4",NA
"2637","BestNews.com - ""Bringing Everyone's Stories Together""","journalism","journalism",2016-07-13,2016-06-13,"failed",25,15000,30,"2016","Q2",NA
"2638","10,000 Promises (A documentary film about homeless children)","journalism","journalism",2011-03-14,2011-02-12,"failed",25,6000,30,"2011","Q2",NA
"2639","Voix Magazine","web","journalism",2014-10-26,2014-09-16,"failed",1.6,1596.93,40,"2014","Q3",NA
"2640","Across the Great Divide","journalism","journalism",2012-04-06,2012-02-18,"failed",585,10000,48,"2012","Q4",NA
"2641","Elmore Magazine's 10th Anniversary Issue (Canceled)","print","journalism",2015-05-02,2015-04-02,"canceled",1415,30000,30,"2015","Q2",NA
"2642","X-Press: a revolution in online communication and discussion","web","journalism",2017-04-14,2017-02-24,"failed",2612.46,26745.12,49,"2017","Q4",NA
"2643","If everyone gave a dollar","web","journalism",2015-03-05,2015-02-03,"failed",5,1000,30,"2015","Q2",NA
"2644","""The Complete 83rd Unofficial Academy Awards Review"" guide","journalism","journalism",2011-12-07,2011-11-07,"successful",1290,1000,30,"2011","Q2",0.29
"2645","Gym Nut - Time to Get Shredded!","web","journalism",2016-05-04,2016-04-04,"failed",2,800,30,"2016","Q2",NA
"2646","Southeast Eats","web","journalism",2017-04-27,2017-03-28,"failed",1,600,30,"2017","Q2",NA
"2647","Please Help Fund My Book ""Around the League: 2014 Road Trip""","journalism","journalism",2014-03-15,2014-01-21,"failed",1195,50000,53,"2014","Q4",NA
"2648","everyday ADDvice - Canada's Essential Online ADHD Magazine","journalism","journalism",2016-07-11,2016-05-16,"failed",116.59,11658.64,56,"2016","Q4",NA
"2649","Jam Factory","web","journalism",2015-05-28,2015-04-28,"failed",0,1525.74,30,"2015","Q2",NA
"2650","Biz Sports Weekly","journalism","journalism",2016-08-19,2016-07-20,"failed",2.62,6543.99,30,"2016","Q2",NA
"2651","Delavida - A Positive News & Personal Growth Website","journalism","journalism",2014-11-24,2014-10-27,"failed",3.14,4394.85,28,"2014","Q2",NA
"2652","Things moms say..","print","journalism",2014-08-13,2014-07-14,"failed",0,150,30,"2014","Q2",NA
"2653","Coal Ash Chronicles","journalism","journalism",2012-05-08,2012-03-09,"failed",2892,75000,60,"2012","Q4",NA
"2654","Humans of the Holy Land","journalism","journalism",2015-06-16,2015-05-17,"successful",2332,2000,30,"2015","Q2",0.166
"2655","Six Months a Saint","web","journalism",2016-10-16,2016-09-16,"failed",3025,10000,30,"2016","Q2",NA
"2656","Riff Rebel","audio","journalism",2016-03-13,2016-02-12,"failed",0,25000,30,"2016","Q2",NA
"2657","UK Mountain Sport Bible","web","journalism",2015-10-03,2015-08-14,"failed",30.68,7669.77,50,"2015","Q4",NA
"2658","Unified Field Theory Discovered","print","journalism",2016-05-18,2016-04-20,"successful",15,10,28,"2016","Q2",0.5
"2659","Anyone for Tennis? Dave, Boris?","video","journalism",2014-08-06,2014-07-07,"failed",23.53,268866.89,30,"2014","Q2",NA
"2660","Coffee Shops and Real America: A Memoir (Canceled)","journalism","journalism",2010-07-12,2010-05-27,"canceled",131,3000,46,"2010","Q4",NA
"2661","Pilgrimage Into The Unknown/Kumbh Mela 2013 Allahabad India","journalism","journalism",2013-01-05,2012-12-13,"failed",475,2000,23,"2012","Q2",NA
"2662","Project War Room","web","journalism",2017-09-21,2017-08-22,"failed",5,5000,30,"2017","Q2",NA
"2663","The iCrates Annual: A Magazine About Music On Vinyl","journalism","journalism",2012-12-02,2012-10-30,"failed",15374.2,26000,33,"2012","Q3",NA
"2664","The Kevin Kaye Show","audio","journalism",2014-08-20,2014-07-21,"failed",0,5000,30,"2014","Q2",NA
"2665","The RoboWriter Podcast","audio","journalism",2016-11-10,2016-10-11,"failed",0,1000,30,"2016","Q2",NA
"2666","Help me meet my siblings for the first time!!","journalism","journalism",2014-10-24,2014-08-25,"failed",1,5000,60,"2014","Q4",NA
"2667","Science Stories for the Classroom","journalism","journalism",2013-07-04,2013-06-18,"successful",8761.01,5000,16,"2013","Q2",0.752202
"2668","Right to Copy - a magazine about art and copyright","print","journalism",2016-06-16,2016-05-17,"successful",3454.43,3038.59,30,"2016","Q2",0.136852948242441
"2669","Do What You Want - A Zine About Mental Wellbeing","print","journalism",2017-02-07,2017-01-31,"successful",2894.96,1059.28,7,"2017","Q1",1.73295068348312
"2670","Cleveland is Calling","journalism","journalism",2016-09-10,2016-08-12,"failed",1538,16500,29,"2016","Q2",NA
"2671","The Funk & Soul Revue Funkraiser","audio","journalism",2016-01-09,2015-12-10,"failed",43,716.61,30,"2015","Q2",NA
"2672","Michigan Miracle","journalism","journalism",2017-02-12,2017-01-13,"failed",0,5500,30,"2017","Q2",NA
"2673","Love letters from low places","journalism","journalism",2010-06-01,2010-03-20,"failed",209,4000,73,"2010","Q4",NA
"2674","Promote Norway in Spanish speaking countries","web","journalism",2015-07-31,2015-07-01,"failed",0.61,60.92,30,"2015","Q2",NA
"2675","TiffanyMichelle Speaks Show equipment, studio and air time.","video","journalism",2017-08-06,2017-07-07,"failed",0,50000,30,"2017","Q2",NA
"2676","Politics 2016","photo","journalism",2015-10-07,2015-09-07,"failed",0,2000,30,"2015","Q2",NA
"2677","Roadside Memorials, A Photographical Memorial and Study","journalism","journalism",2011-09-11,2011-06-13,"failed",5,4500,90,"2011","Q4",NA
"2678","Secret Santa's Lifestock Challenge","journalism","journalism",2014-12-19,2014-12-03,"failed",46.94,234.72,16,"2014","Q2",NA
"2679","CBCS News Presents Voter Reform","web","journalism",2016-04-15,2016-03-16,"failed",1,500,30,"2016","Q2",NA
"2680","Life in the ""middle""","journalism","journalism",2014-07-29,2014-07-15,"failed",36,10000,14,"2014","Q1",NA
"2681","Candy Cigarettes Podcast","audio","journalism",2014-12-02,2014-11-01,"successful",1225,1000,31,"2014","Q3",0.225
"2682","Poster campaign: 'Putin wants VOTE LEAVE on Union of Europe'","journalism","journalism",2016-06-05,2016-04-26,"failed",244.86,7201.81,40,"2016","Q3",NA
"2683","Journey to YU (in the footsteps of Rebecca West)","photo","journalism",2015-01-15,2014-12-01,"successful",6408.18,5794.01,45,"2014","Q3",0.106000852604673
"2684","A Bias Free News Source!","web","journalism",2016-12-19,2016-11-19,"failed",0,2449.87,30,"2016","Q2",NA
"2685","The First Collection","print","journalism",2017-02-08,2017-01-09,"successful",1687,1500,30,"2017","Q2",0.124666666666667
"2686","The Next Evolution of TechRaptor","web","journalism",2016-08-23,2016-07-19,"successful",4217,1000,35,"2016","Q3",3.217
"2687","The Mojowire","journalism","journalism",2014-10-19,2014-09-19,"failed",782,4000,30,"2014","Q2",NA
"2688","Primera vuelta a España en crowdfunding","journalism","journalism",2017-06-15,2017-05-07,"failed",0,1116.69,39,"2017","Q3",NA
"2689","As An Addict in the ARMY","journalism","journalism",2016-08-26,2016-07-27,"failed",39.3,18500,30,"2016","Q2",NA
"2690","On Wandering","web","journalism",2017-01-05,2016-12-06,"failed",10,500,30,"2016","Q2",NA
"2691","Chicagoland Soccer","web","journalism",2014-10-14,2014-08-15,"failed",260,2000,60,"2014","Q4",NA
"2692","Courage – mod att förändra!","print","journalism",2016-12-29,2016-12-08,"failed",58.48,22069.7,21,"2016","Q2",NA
"2693","The Polymath PDF Magazine","web","journalism",2015-04-16,2015-03-07,"successful",2615,2000,40,"2015","Q3",0.3075
"2694","Secret Journey","web","journalism",2015-05-08,2015-04-23,"failed",6,1500,15,"2015","Q1",NA
"2695","Liquid Gypsy Pirate Ship and Traveling Retail Store","web","journalism",2015-09-12,2015-08-19,"failed",0,1000,24,"2015","Q2",NA
"2696","Examining the Ex-Gay Community","journalism","journalism",2012-05-10,2012-04-10,"successful",928.01,737,30,"2012","Q2",0.259172320217096
"2697","'The Age of No Retirement?'  at The OXO Tower, London","journalism","journalism",2014-08-11,2014-07-07,"failed",28136.06,58415.11,35,"2014","Q3",NA
"2698","Flawed Justice: Village Arbitration in Bangladesh","journalism","journalism",2012-12-07,2012-11-07,"successful",3211,3100,30,"2012","Q2",0.0358064516129032
"2699","4th Quarter Cast","audio","journalism",2015-12-10,2015-11-10,"failed",5,200,30,"2015","Q2",NA
"2700","BYOB Project","web","journalism",2014-09-10,2014-08-11,"failed",647,2500,30,"2014","Q2",NA
"2701","Occupy! The n+1 OWS-Inspired Gazette","journalism","journalism",2011-10-23,2011-10-20,"successful",6432.53,2000,3,"2011","Q1",2.216265
"2702","Wandering Words","journalism","journalism",2015-03-24,2015-02-22,"failed",100,10000,30,"2015","Q2",NA
"2703","Horror Honeys ~ Fear the Future","web","journalism",2014-12-31,2014-11-01,"failed",2499,45000,60,"2014","Q4",NA
"2704","Rediscover Earth (Canceled)","web","journalism",2015-01-03,2014-12-04,"canceled",0,8000,30,"2014","Q2",NA
"2705","CBI Magazine","web","journalism",2015-07-31,2015-06-27,"failed",15,1000,34,"2015","Q3",NA
"2706","Crowdfunding: a Guide to What Works and Why (Canceled)","journalism","journalism",2012-08-10,2012-07-07,"canceled",3878,35000,34,"2012","Q3",NA
"2707","Documental: ""Los Horrores de la Migración""","journalism","journalism",2017-08-04,2017-07-05,"failed",0,842.32,30,"2017","Q2",NA
"2708","Portrait from a past life","print","journalism",2014-08-10,2014-07-31,"failed",10,685,10,"2014","Q1",NA
"2709","Terre d’accueil, le journal du Vivre-ensemble","print","journalism",2015-11-22,2015-09-26,"failed",366.37,9365.4,57,"2015","Q4",NA
"2710","Giving My Friends Some Hope (Canceled)","print","journalism",2014-08-09,2014-07-10,"canceled",1,1,30,"2014","Q2",0
"2711","A Docupoetry Project: The Beauty of being Korean (Canceled)","journalism","journalism",2016-04-16,2016-03-17,"canceled",570,1900,30,"2016","Q2",NA
"2712","The Communal Table- Lost & Found Issue","journalism","journalism",2014-11-13,2014-10-28,"successful",3526,1500,16,"2014","Q2",1.35066666666667
"2713","Revival Magazine 2015 Spring Issue","print","journalism",2015-04-07,2015-02-09,"failed",70,1000,57,"2015","Q4",NA
"2714","Kick Back With Cate","web","journalism",2014-09-03,2014-08-04,"successful",500,500,30,"2014","Q2",0
"2715","Take The Typewriters","video","journalism",2016-07-12,2016-05-28,"failed",314.03,100221.82,45,"2016","Q3",NA
"2716","GUMMIE: first urban magazine in Johannesburg, South Africa","journalism","journalism",2012-07-29,2012-07-04,"successful",9028,8000,25,"2012","Q2",0.1285
"2717","Traveling the United States","journalism","journalism",2015-03-29,2015-02-27,"failed",0,5000,30,"2015","Q2",NA
"2718","SYFMc","web","journalism",2015-12-13,2015-11-13,"failed",60,900,30,"2015","Q2",NA
"2719","Bloomfield's Cubs Buzz","web","journalism",2015-03-25,2015-02-23,"failed",105,750,30,"2015","Q2",NA
"2720","People Of Pot Website","web","journalism",2016-01-07,2015-12-08,"failed",60,50000,30,"2015","Q2",NA
"2721","New Website Needs Startup Funds!","web","journalism",2016-04-17,2016-03-18,"failed",1,40000,30,"2016","Q2",NA
"2722","Hora Azulona","audio","journalism",2015-09-10,2015-08-11,"successful",1469.35,676.08,30,"2015","Q2",1.17333747485505
"2723","Missouri Sports Redux: A Sporting Lifestyle Magazine","print","journalism",2015-05-06,2015-04-06,"failed",1280,15000,30,"2015","Q2",NA
"2724","That London Bloke: Where Artists have a Voice (Canceled)","web","journalism",2016-01-11,2015-12-01,"canceled",1.43,1433.22,41,"2015","Q3",NA
"2725","What Fake News Will Never Tell You - Real American's View","video","journalism",2017-08-07,2017-06-23,"canceled",0,20000,45,"2017","Q3",NA
"2726","Spitting in the wind, a journey along the Appalachian Trail.","web","journalism",2015-03-24,2015-02-22,"successful",1029,900,30,"2015","Q2",0.143333333333333
"2727","Irish Car bombs-Three Part Book Series","print","journalism",2015-06-06,2015-04-07,"failed",57,50000,60,"2015","Q4",NA
"2728","10,000 Miles, 63 World Cup Matches, 1 Soccer Travelogue","print","journalism",2014-06-07,2014-05-20,"successful",2134,2014,18,"2014","Q2",0.0595829195630586
"2729","Ecology on the Florida Trail","journalism","journalism",2014-01-05,2013-12-24,"successful",1306,1000,12,"2013","Q1",0.306
"2730","Outsiders Amsterdam The Book","print","journalism",2016-11-09,2016-10-10,"failed",4050.86,16356.08,30,"2016","Q2",NA
"2731","The Veterans Daily Journal","print","journalism",2015-04-04,2015-02-03,"failed",15,5000,60,"2015","Q4",NA
"2732","On the Road","audio","journalism",2014-06-19,2014-05-20,"failed",10,8000,30,"2014","Q2",NA
"2733","The P.U.L.S.E. Policy Series | Vote With Your Minds","web","journalism",2016-02-18,2016-01-19,"failed",0,15000,30,"2016","Q2",NA
"2734","Climate Investigations Project (Canceled)","journalism","journalism",2015-12-20,2015-11-22,"canceled",930,40000,28,"2015","Q2",NA
"2735","Altars of Conjure Photobook Project--All or None","journalism","journalism",2012-09-29,2012-09-08,"failed",5,1500,21,"2012","Q2",NA
"2736","The Hunt for Chupacabras","photo","journalism",2014-10-31,2014-09-28,"failed",6,50,33,"2014","Q3",NA
"2737","GUNS in USA","photo","journalism",2016-10-12,2016-09-12,"failed",0,8000,30,"2016","Q2",NA
"2738","A taste of adventure.","photo","journalism",2014-09-14,2014-08-15,"failed",1,1000,30,"2014","Q2",NA
"2739","Cerebral Diversions; an interactive hobby magazine and club","web","journalism",2015-12-24,2015-11-24,"failed",0,5500,30,"2015","Q2",NA
"2740","A Female Rideshare Driver's Tales: The People& Their Stories","journalism","journalism",2015-11-04,2015-10-05,"failed",11,400,30,"2015","Q2",NA
"2741","Seattle Streets to Main Street: End Child Trafficking.","video","journalism",2015-07-18,2015-06-03,"successful",17095,15000,45,"2015","Q3",0.139666666666667
"2742","The Call - a voice to the voiceless","photo","journalism",2016-06-01,2016-04-02,"failed",248.24,26699.76,60,"2016","Q4",NA
"2743","Help me make our story into a book! And get him help","journalism","journalism",2016-02-12,2016-02-02,"failed",0.66,6645.84,10,"2016","Q1",NA
"2744","www.menswearmag.com","web","journalism",2014-10-16,2014-09-16,"failed",85,2500,30,"2014","Q2",NA
"2745","Writing and publishing my first SCI-FI book entitled: Lucid","print","journalism",2016-01-23,2015-12-04,"canceled",20,1500,50,"2015","Q4",NA
"2746","Us4Them Fitness Challenge Documentary","web","journalism",2016-09-21,2016-08-22,"failed",1,1e+05,30,"2016","Q2",NA
"2747","2.500 Grundgesetzbücher für Flüchtlinge","print","journalism",2015-11-01,2015-10-02,"failed",0,10864.02,30,"2015","Q2",NA
"2748","Fan Convention History","print","journalism",2015-08-23,2015-07-23,"failed",552,6500,31,"2015","Q3",NA
"2749","Living Life with Depression","journalism","journalism",2014-09-22,2014-09-12,"failed",125.99,899.93,10,"2014","Q1",NA
"2750","Radio 25 Live - Online Radio Station","web","journalism",2015-04-01,2015-03-02,"failed",0,14803.19,30,"2015","Q2",NA
"2751","Narratively","web","journalism",2012-09-10,2012-08-07,"successful",53739.66,50000,34,"2012","Q3",0.0747932000000001
"2752","ART AT BAY: We Need a Barcode!","print","journalism",2014-10-12,2014-09-12,"successful",511,450,30,"2014","Q2",0.135555555555556
"2753","Promise To Pay To The Bearer","journalism","journalism",2010-11-30,2010-10-31,"failed",925,6500,30,"2010","Q2",NA
"2754","My Recovery Radio","audio","journalism",2016-05-14,2016-04-14,"failed",1,10000,30,"2016","Q2",NA
"2755","Archibald Press: the revival of investigative journalism","journalism","journalism",2014-08-25,2014-07-26,"failed",0,1867.59,30,"2014","Q2",NA
"2756","Emad's Global Almanac","print","journalism",2017-01-29,2016-12-30,"failed",31.22,37463.01,30,"2016","Q2",NA
"2757","Sister Media - Women's Business & Survival Magazine","journalism","journalism",2017-12-02,2017-11-02,"canceled",0,1168.59,30,"2017","Q2",NA
"2758","Radio Free DC","web","journalism",2016-07-26,2016-05-27,"failed",28,20000,60,"2016","Q4",NA
"2759","Americans Elsewhere","journalism","journalism",2011-03-05,2011-02-03,"successful",5968.2,4000,30,"2011","Q2",0.49205
"2760","Occhio Go - Venezia: The Book!","journalism","journalism",2010-08-02,2010-06-17,"failed",560,3000,46,"2010","Q4",NA
"2761","Headmaster magazine","journalism","journalism",2010-06-16,2010-04-17,"successful",4926.32,3000,60,"2010","Q4",0.642106666666667
"2762","Qui Vive Quarterly Magazine","print","journalism",2017-07-20,2017-06-20,"failed",130,4000,30,"2017","Q2",NA
"2763","Street Smarts","video","journalism",2015-08-17,2015-06-18,"failed",0,1e+05,60,"2015","Q4",NA
"2764","FireDownBelowOnline.com","web","journalism",2014-12-25,2014-11-25,"failed",0,2000,30,"2014","Q2",NA
"2765","How to understand men for the ladies (Canceled)","print","journalism",2014-08-09,2014-07-10,"canceled",0,25000,30,"2014","Q2",NA
"2766","Array Magazine Launch","print","journalism",2014-09-16,2014-09-11,"successful",539.24,490.22,5,"2014","Q1",0.0999959201990942
"2767","A Vagrant's Guide to IronMan (and The Big Island)","journalism","journalism",2012-07-26,2012-06-26,"failed",11,775,30,"2012","Q2",NA
"2768","Audio Story Telling Workshop","journalism","journalism",2013-03-11,2013-02-09,"failed",126,3000,30,"2013","Q2",NA
"2769","Born on Ellis Island (Canceled)","journalism","journalism",2015-06-06,2015-05-07,"canceled",25,25000,30,"2015","Q2",NA
"2770","The Commis: The World's First Newspaper for Chefs and Cooks","print","journalism",2015-12-07,2015-11-07,"failed",776.08,22736.57,30,"2015","Q2",NA
"2771","Free Lending Library - Bringing the love of books to ALL","print","journalism",2016-07-18,2016-06-18,"failed",100,10250,30,"2016","Q2",NA
"2772","Joystick Jerks need help!","audio","journalism",2014-09-13,2014-08-14,"successful",1145,600,30,"2014","Q2",0.908333333333333
"2773","Random Letters From The Past","journalism","journalism",2010-10-14,2010-09-14,"failed",0,100,30,"2010","Q2",NA
"2774","Beyond the Agnes Irwin Classroom: Global Health in Nepal","video","journalism",2017-05-01,2017-03-23,"successful",3581.34,3500,39,"2017","Q3",0.02324
"2775","Growing Stuff Online","web","journalism",2016-07-13,2016-06-18,"failed",24,500,25,"2016","Q2",NA
"2776","Zamora's World","video","journalism",2015-09-27,2015-07-29,"failed",0,5000,60,"2015","Q4",NA
"2777","Personal Handwritten Note From Me","print","journalism",2014-08-11,2014-07-12,"failed",8,1000,30,"2014","Q2",NA
"2778","Working 2 Walk: The Book","journalism","journalism",2013-01-06,2012-12-07,"successful",11520,11500,30,"2012","Q2",0.00173913043478261
"2779","Abakus, a new cannabis magazine","print","journalism",2014-07-26,2014-06-26,"successful",6474,5000,30,"2014","Q2",0.2948
"2780","Help launch freelanced news website Wanderer News","web","journalism",2016-12-11,2016-10-12,"failed",231,15000,60,"2016","Q4",NA
"2781","New Boston Review Web Site","journalism","journalism",2012-07-17,2012-06-17,"successful",13640.5,10000,30,"2012","Q2",0.36405
"2782","Webstars 2017 für einen guten Zweck","web","journalism",2017-04-29,2017-03-15,"failed",6.58,2192.19,45,"2017","Q3",NA
"2783","Modern Beatniks","web","journalism",2015-01-10,2014-12-11,"failed",0,1000,30,"2014","Q2",NA
"2784","Get The Tribe Printed","print","journalism",2016-07-17,2016-05-28,"successful",2670.07,2619,50,"2016","Q4",0.019499809087438
"2785","Single mums around the world","video","journalism",2016-05-29,2016-04-29,"failed",2.23,44615.97,30,"2016","Q2",NA
"2786","Little Fish in the Big Apple","journalism","journalism",2015-03-27,2015-02-25,"failed",0,934.51,30,"2015","Q2",NA
