,name,sub_category,main_category,deadline,launched,status,pledged_usd,goal_usd,duration,year,quarter,profit
25210,$1 And A Follow,painting,art,18/08/2014,19/07/2014,failed,0,1,30,2014,Q2,NA
19541,A Personal Thank-You (Canceled),art,art,13/03/2015,11/02/2015,canceled,0,1,30,2015,Q2,NA
4520,Antipledge,performance art,art,01/04/2010,09/01/2010,failed,0,1,82,2010,Q4,NA
17625,Chesterfield Sculpture Project,sculpture,art,02/09/2011,10/07/2011,canceled,0,1,54,2011,Q4,NA
20433,Free Food for the Starving Artists!,art,art,08/09/2014,25/08/2014,failed,0,1,14,2014,Q1,NA
26212,I will send you a selfie so you have a selfie of me.,performance art,art,30/05/2015,30/04/2015,failed,0,1,30,2015,Q2,NA
24946,Springfield Hemp Fest,performance art,art,22/08/2011,28/06/2011,failed,0,1,55,2011,Q4,NA
16388,The Guide to Being unsuccessful,art,art,02/05/2015,03/03/2015,failed,0,1,60,2015,Q4,NA
7080,Titanic Tiles and Documentary (Canceled),mixed media,art,23/02/2012,21/02/2012,canceled,0,1,2,2012,Q1,NA
4336,COMFORT ZONE COMIC,conceptual art,art,04/06/2017,05/04/2017,failed,0,1.28,60,2017,Q4,NA
6509,A unique take on chinese/Japanese ink paintings,art,art,28/10/2015,13/10/2015,failed,0,1.53,15,2015,Q1,NA
24573,PaintPortrait,art,art,26/12/2014,26/11/2014,failed,0,1.54,30,2014,Q2,NA
7260,Crayonativity,art,art,28/06/2015,29/05/2015,failed,0,3.12,30,2015,Q2,NA
3378,I want to learn how to draw a cat (Canceled),art,art,10/08/2014,11/07/2014,canceled,0,5,30,2014,Q2,NA
5821,Unreasonable Project - Forrest of Sexual Characteristics,painting,art,05/01/2016,06/11/2015,failed,0,5.43,60,2015,Q4,NA
27359,"""Llama-nator""",art,art,22/11/2015,23/10/2015,failed,0,7.49,30,2015,Q2,NA
7021,Youtube Channel Art!,digital art,art,28/07/2015,28/06/2015,failed,0,7.79,30,2015,Q2,NA
17249,3D Origami,art,art,10/10/2014,10/09/2014,failed,0,8.93,30,2014,Q2,NA
25980,Drawing some stick peeps,digital art,art,08/08/2014,09/07/2014,failed,0,9.16,30,2014,Q2,NA
16030,A Winter's Dream: Art for you! (Canceled),illustration,art,04/03/2016,19/02/2016,canceled,0,10,14,2016,Q1,NA
25290,Bully: Simulated Abuse,art,art,22/11/2015,23/10/2015,failed,0,10,30,2015,Q2,NA
9500,Defiling the odds,art,art,06/05/2015,06/04/2015,failed,0,10,30,2015,Q2,NA
11808,Drawing Pictures (Canceled),art,art,18/04/2015,19/03/2015,canceled,0,10,30,2015,Q2,NA
2660,Grilled Cheese Sammich,art,art,11/08/2014,12/07/2014,failed,0,10,30,2014,Q2,NA
7679,Misanthropes unite.,art,art,14/11/2014,15/10/2014,failed,0,10,30,2014,Q2,NA
935,Monet redheaded stepchild,art,art,27/09/2014,28/08/2014,failed,0,10,30,2014,Q2,NA
26819,Origami Multicolor Star,art,art,08/09/2016,09/08/2016,failed,0,10,30,2016,Q2,NA
6092,Origami Sunflower,art,art,31/07/2016,01/07/2016,failed,0,10,30,2016,Q2,NA
22967,Social Fonts,digital art,art,29/09/2014,24/08/2014,failed,0,10.73,36,2014,Q3,NA
20979,A Quest Towards Enlightenment :-),art,art,11/11/2014,12/09/2014,failed,0,11,60,2014,Q4,NA
17515,Pasta Shell Cat Picture Frame,mixed media,art,19/04/2015,20/03/2015,failed,0,12,30,2015,Q2,NA
25252,"Your City, Your Colors",digital art,art,03/10/2014,04/08/2014,failed,0,12,60,2014,Q4,NA
16993,Fireworks show video,video art,art,20/12/2014,11/12/2014,failed,0,12.22,9,2014,Q1,NA
26068,Best Stick Figure Ever,art,art,17/10/2014,17/09/2014,failed,0,12.82,30,2014,Q2,NA
22776,Sand castle,sculpture,art,23/08/2014,24/07/2014,failed,0,13.19,30,2014,Q2,NA
22433,The Brick Tower - Claim your place in internet history,digital art,art,16/08/2014,14/07/2014,failed,0,13.27,33,2014,Q3,NA
23903,Potato Salad Antidote (Canceled),mixed media,art,23/03/2015,21/02/2015,canceled,0,14.88,30,2015,Q2,NA
18348,Pretty Picture,digital art,art,22/08/2014,23/07/2014,failed,0,15,30,2014,Q2,NA
7988,"tick tock ""save the hooters"" owl clock",art,art,26/07/2014,11/07/2014,failed,0,15,15,2014,Q1,NA
27156,Drawing a Moose,art,art,01/03/2015,30/01/2015,failed,0,15.18,30,2015,Q2,NA
26960,I want to draw my girlfriend,art,art,03/03/2015,02/01/2015,failed,0,15.67,60,2015,Q4,NA
22940,Le Duck in Rouge - An Image Ensemble,digital art,art,12/12/2014,12/11/2014,failed,0,15.71,30,2014,Q2,NA
16969,Will become a great artist in about 6 months,painting,art,21/03/2015,19/02/2015,failed,0,16.28,30,2015,Q2,NA
8295,I want to draw a circle.,illustration,art,22/08/2014,23/07/2014,failed,0,16.58,30,2014,Q2,NA
13956,Kicked in the nuts,performance art,art,28/08/2014,29/07/2014,failed,0,16.58,30,2014,Q2,NA
12348,Yorkshire Air,conceptual art,art,24/08/2014,25/07/2014,failed,0,16.58,30,2014,Q2,NA
26976,I need pens to draw stuff. (Canceled),art,art,10/08/2014,11/07/2014,canceled,0,16.69,30,2014,Q2,NA
15556,Rubbish portraits!! (Canceled),digital art,art,15/08/2014,16/07/2014,canceled,0,16.69,30,2014,Q2,NA
7307,A Good Night Sleep,installations,art,18/07/2014,09/07/2014,failed,0,17.09,9,2014,Q1,NA
23459,Once In A Lifetime (Canceled),art,art,08/08/2014,09/07/2014,canceled,0,18.32,30,2014,Q2,NA
24303,15 Funny Celebrity Photoshops,digital art,art,25/08/2014,31/07/2014,failed,0,18.43,25,2014,Q2,NA
24653,Artwork by Dani!,art,art,17/08/2014,18/07/2014,failed,0,20,30,2014,Q2,NA
11876,BaconMacAndCheese,art,art,09/08/2014,10/07/2014,failed,0,20,30,2014,Q2,NA
17519,Gone and Still Here,mixed media,art,01/03/2017,30/01/2017,canceled,0,20,30,2017,Q2,NA
17186,I want to paint a picture,painting,art,31/01/2015,21/01/2015,failed,0,20,10,2015,Q1,NA
24048,Is the Internet truly that Powerful or it's just a Myth?,art,art,16/10/2014,16/09/2014,canceled,0,20,30,2014,Q2,NA
17143,Letters From A New Yorker,art,art,07/08/2014,08/07/2014,failed,0,20,30,2014,Q2,NA
11660,Making art is the dream- don't you think?,painting,art,24/12/2014,14/11/2014,failed,0,20,40,2014,Q3,NA
4592,Original Art inspired by your favorite Tweets,digital art,art,10/03/2012,18/02/2012,failed,0,20,21,2012,Q2,NA
1788,Romance.com a musical about on-line dating (Canceled),performance art,art,25/08/2011,26/07/2011,canceled,0,20,30,2011,Q2,NA
374,Make100: Incredible exclusive posters,digital art,art,24/02/2017,25/01/2017,failed,0,21.22,30,2017,Q2,NA
27399,Pizza Pie Party,digital art,art,20/09/2014,09/08/2014,failed,0,22.5,42,2014,Q3,NA
6971,I'm Making Pasta (Canceled),art,art,13/08/2014,14/07/2014,canceled,0,22.94,30,2014,Q2,NA
4001,The Paper Swan,sculpture,art,25/09/2014,01/08/2014,failed,0,24.46,55,2014,Q4,NA
17442,"Fried chicken. For me, myself, and the 'Merican dream.",art,art,08/08/2014,09/07/2014,failed,0,25,30,2014,Q2,NA
765,It is time for a SARCASM font (Canceled),art,art,15/08/2014,16/07/2014,canceled,0,25,30,2014,Q2,NA
12920,Kickstarter Exclusive Painting By Young Artist,painting,art,02/08/2014,13/07/2014,failed,0,25,20,2014,Q2,NA
15100,Multinational Spoon Bending,performance art,art,04/03/2015,02/02/2015,failed,0,25,30,2015,Q2,NA
1298,Original Ink Zombie Drawings 2015 Project for $5 (Canceled),illustration,art,25/07/2015,25/06/2015,canceled,0,25,30,2015,Q2,NA
16738,BACON? (Canceled),art,art,06/08/2014,07/07/2014,canceled,0,25.21,30,2014,Q2,NA
22437,Reading The Odyssey,art,art,28/07/2014,18/07/2014,failed,0,26.79,10,2014,Q1,NA
27000,Make an awesome picture of an X (cuz it's art!),painting,art,09/08/2015,10/06/2015,failed,0,27.93,60,2015,Q4,NA
7150,The 'Next Week' Picture (Canceled),art,art,04/07/2013,27/06/2013,canceled,0,29.94,7,2013,Q1,NA
3484,"""Art of the Andes"" (Canceled)",painting,art,19/04/2015,20/03/2015,canceled,0,30,30,2015,Q2,NA
9128,Cardboard Band Director (Canceled),sculpture,art,30/05/2015,05/05/2015,canceled,0,30,25,2015,Q2,NA
18187,Caricatures and Portraits,mixed media,art,03/05/2015,23/04/2015,failed,0,30,10,2015,Q1,NA
25653,CSCS Class of 2011 Photobook,digital art,art,11/01/2014,12/12/2013,failed,0,30,30,2013,Q2,NA
14343,Mr. Squiggles,illustration,art,22/05/2009,12/05/2009,failed,0,30,10,2009,Q1,NA
21363,Pieces of Lost Dreams,mixed media,art,05/06/2015,06/05/2015,failed,0,30,30,2015,Q2,NA
10837,I draw your thing (Canceled),art,art,20/04/2015,20/02/2015,canceled,0,30.24,59,2015,Q4,NA
25226,"""Trash Art"" & ""Nature Shrines"" --Road Side Clean up--",public art,art,11/03/2016,04/03/2016,failed,0,33,7,2016,Q1,NA
22037,3D Charmander in Blender - Speed Art,video art,art,26/08/2016,06/08/2016,canceled,0,33.87,20,2016,Q2,NA
19980,Building The Brick Tower,digital art,art,14/01/2015,26/12/2014,failed,0,34.76,19,2014,Q2,NA
23846,art raising awareness for spina bifida,art,art,31/08/2014,22/08/2014,failed,0,35,9,2014,Q1,NA
647,Mixed Media Illustrations,mixed media,art,24/01/2017,10/01/2017,canceled,0,38.11,14,2017,Q1,NA
12306,Personalized Artworks,mixed media,art,26/10/2017,19/10/2017,failed,0,38.78,7,2017,Q1,NA
2980,Digital anime drawing of your choice (Canceled),digital art,art,24/02/2015,25/01/2015,canceled,0,39.14,30,2015,Q2,NA
22693,Ghibli-verse,painting,art,06/03/2015,24/02/2015,failed,0,40,10,2015,Q1,NA
18389,The Picture Project,digital art,art,22/10/2011,03/09/2011,failed,0,40,49,2011,Q4,NA
9704,Whole Pack Art Film,performance art,art,20/08/2014,21/07/2014,failed,0,40,30,2014,Q2,NA
20813,Paint Me,digital art,art,26/06/2015,27/05/2015,failed,0,40.44,30,2015,Q2,NA
23836,CSBaker Sculpting,art,art,13/08/2014,09/07/2014,failed,0,41.73,35,2014,Q3,NA
184,"Miazzo's Digital Portraits, Unique Art",digital art,art,30/11/2017,15/11/2017,failed,0,47.54,15,2017,Q1,NA
17126,How I view her,painting,art,29/10/2014,29/09/2014,failed,0,47.91,30,2014,Q2,NA
10085,My mum's birthay,art,art,22/08/2014,23/07/2014,failed,0,49.73,30,2014,Q2,NA
3092,Finger Painting,art,art,26/08/2014,27/07/2014,failed,0,49.75,30,2014,Q2,NA
10356,Abstract Emotions...,mixed media,art,30/08/2014,21/07/2014,failed,0,50,40,2014,Q3,NA
15181,Burn my art,art,art,21/08/2014,17/07/2014,failed,0,50,35,2014,Q3,NA
8379,Do you want to build a snowman?,art,art,09/11/2014,10/09/2014,failed,0,50,60,2014,Q4,NA
5812,"Eccentric Pet Portraits - Custom Paintings, Drawings, Prints",mixed media,art,05/08/2015,23/07/2015,failed,0,50,13,2015,Q1,NA
3282,Fill My Sketchbook With Your Art! (Canceled),illustration,art,28/11/2010,30/08/2010,canceled,0,50,90,2010,Q4,NA
19309,How Unicorns Are Born,painting,art,08/09/2014,25/08/2014,failed,0,50,14,2014,Q1,NA
7649,Hugs. Not Drugs.,public art,art,14/03/2015,12/02/2015,failed,0,50,30,2015,Q2,NA
19737,I need your head.,illustration,art,10/03/2013,08/02/2013,failed,0,50,30,2013,Q2,NA
9256,I want to make a comic book,illustration,art,02/04/2015,03/03/2015,failed,0,50,30,2015,Q2,NA
5102,In An Instant - Polaroid SX-70 Photography Project,art,art,03/07/2016,03/06/2016,failed,0,50,30,2016,Q2,NA
7523,Inktober 2017 Art Book,art,art,02/11/2017,27/10/2017,canceled,0,50,6,2017,Q1,NA
27624,"Kittykat's New Book of Art, Poetry & Songs.",mixed media,art,17/08/2012,18/07/2012,failed,0,50,30,2012,Q2,NA
8737,Leather working,art,art,08/09/2014,09/08/2014,failed,0,50,30,2014,Q2,NA
19453,Mini Picasso,painting,art,21/08/2014,22/07/2014,failed,0,50,30,2014,Q2,NA
25235,Oil Paintings by Oscar!,art,art,08/08/2014,09/07/2014,failed,0,50,30,2014,Q2,NA
31092,Ouroboris and Friends,sculpture,art,27/01/2018,22/01/2018,failed,0,50,5,2018,Q1,NA
18853,Paint my favorite animal!,painting,art,11/01/2016,30/11/2015,failed,0,50,42,2015,Q3,NA
14044,Painting,art,art,24/10/2014,24/09/2014,failed,0,50,30,2014,Q2,NA
15201,Painting Faces To Get Places,painting,art,15/09/2014,26/08/2014,failed,0,50,20,2014,Q2,NA
1098,"Personalized Official Santa ""Nice List""Certificate Christmas",art,art,09/12/2015,02/12/2015,failed,0,50,7,2015,Q1,NA
7335,Shadow Drunk Art Gallery,conceptual art,art,03/03/2013,01/02/2013,failed,0,50,30,2013,Q2,NA
22094,Spiritual Arts of FAITHSOULSURVIVOR,illustration,art,11/02/2014,12/01/2014,failed,0,50,30,2014,Q2,NA
7945,Star Trek TOS -- Minimalist Spray Paint Art,painting,art,26/03/2017,13/03/2017,canceled,0,50,13,2017,Q1,NA
24000,Stunning Fractals,digital art,art,24/06/2015,09/06/2015,failed,0,50,15,2015,Q1,NA
13127,Successful E3 Conference for Dummies Short,mixed media,art,18/06/2015,17/06/2015,failed,0,50,1,2015,Q1,NA
786,The Goofies,illustration,art,27/03/2014,25/02/2014,failed,0,50,30,2014,Q2,NA
25820,Toke ' N Art,painting,art,07/04/2017,08/03/2017,failed,0,50,30,2017,Q2,NA
8023,"To Ze Noodle, And Beyond!",conceptual art,art,08/08/2014,09/07/2014,failed,0,50.41,30,2014,Q2,NA
2699,GOLD + GOLD + GOLD ++ WONDERFULL GOLD ART SCULPTURES,sculpture,art,06/02/2017,02/02/2017,failed,0,52.08,4,2017,Q1,NA
793,"""Punk Women"" Limited edition prints",art,art,02/01/2017,13/12/2016,canceled,0,52.94,20,2016,Q2,NA
13485,Clip Studio Pro for xion,digital art,art,16/01/2017,17/11/2016,canceled,0,53.16,60,2016,Q4,NA
8092,Lucky Flamboyan,public art,art,25/03/2015,04/03/2015,failed,0,54.28,21,2015,Q2,NA
20194,D.Tribunus,art,art,27/07/2015,28/05/2015,failed,0,54.83,60,2015,Q4,NA
6738,Become A Superhero! (Canceled),digital art,art,29/05/2015,14/05/2015,canceled,0,54.85,15,2015,Q1,NA
8432,Art Shop Open (Order Now),illustration,art,29/01/2017,30/12/2016,canceled,0,55,30,2016,Q2,NA
23402,Art of Exchange,art,art,30/06/2012,31/05/2012,failed,0,57,30,2012,Q2,NA
7302,Funds For Materials - Handmade Jewelry - Funky & Fab!,art,art,21/07/2014,23/06/2014,failed,0,60,28,2014,Q2,NA
7197,Graphic Designs from A Poet's Expression,digital art,art,18/10/2014,19/08/2014,failed,0,60,60,2014,Q4,NA
3123,The half full project,art,art,02/08/2014,21/07/2014,failed,0,60,12,2014,Q1,NA
812,The Pig Mask Project,art,art,23/02/2011,24/01/2011,failed,0,60,30,2011,Q2,NA
8102,So Many Smiley Faces,public art,art,06/09/2014,09/08/2014,failed,0,64,28,2014,Q2,NA
17007,Art of Champions,illustration,art,17/08/2014,18/07/2014,failed,0,65,30,2014,Q2,NA
26878,Painting the faces of strangers,digital art,art,04/12/2017,03/11/2017,failed,0,67.08,31,2017,Q3,NA
2537,Turning ARCO Ground Floor Kitchen into a Ball Pit,installations,art,24/10/2014,17/10/2014,failed,0,72.23,7,2014,Q1,NA
21081,2015 Rugby World Cup Radial Bracket PDF / Poster,art,art,29/11/2015,30/10/2015,failed,0,73.17,30,2015,Q2,NA
19714,Get The Iron Maiden to Saturday Market!,art,art,15/11/2016,16/10/2016,canceled,0,75,30,2016,Q2,NA
26354,HighRes Fractal Drawer,digital art,art,19/06/2011,20/05/2011,failed,0,75,30,2011,Q2,NA
3874,Nancy Paints Phat Cats (Canceled),painting,art,03/10/2014,03/09/2014,canceled,0,75,30,2014,Q2,NA
27301,Projects of Earth - The Earth 2017 Mosaic,art,art,09/10/2017,04/09/2017,failed,0,75,35,2017,Q3,NA
17661,COMMUTE Art Collective (Canceled),illustration,art,30/01/2015,16/12/2014,canceled,0,75.26,45,2014,Q3,NA
7290,"ONE MESSAGE,ONE REASON.",art,art,24/02/2017,25/01/2017,failed,0,77.31,30,2017,Q2,NA
8541,Christmas Family Portraits,illustration,art,28/12/2017,28/11/2017,canceled,0,79.74,30,2017,Q2,NA
20339,Life-Size Makoto Tachibana Cutout,art,art,04/07/2015,21/05/2015,failed,0,80,44,2015,Q3,NA
21689,Supply it up,art,art,30/04/2015,31/03/2015,failed,0,80,30,2015,Q2,NA
8782,The cookie of your dreams!,mixed media,art,09/08/2014,10/07/2014,failed,0,80,30,2014,Q2,NA
15634,"I draw food, no?",painting,art,04/09/2014,05/08/2014,failed,0,81.48,30,2014,Q2,NA
17584,My internet death,art,art,19/09/2014,20/08/2014,failed,0,81.7,30,2014,Q2,NA
5004,Show Us Your DUKES!,art,art,22/09/2014,23/08/2014,failed,0,89.99,30,2014,Q2,NA
26678,Lets help me make it through college,digital art,art,08/08/2014,09/07/2014,failed,0,91.61,30,2014,Q2,NA
23077,Make Swedenball Better!,digital art,art,09/09/2013,10/08/2013,failed,0,94.98,30,2013,Q2,NA
11532,Commission Paintings by Bianca,painting,art,10/12/2017,28/11/2017,failed,0,95,12,2017,Q1,NA
1755,See Charlie Go !,art,art,29/11/2014,30/10/2014,failed,0,97,30,2014,Q2,NA
18666,One Piece fan.. full collection!,ceramics,art,16/09/2015,17/08/2015,failed,0,97.06,30,2015,Q2,NA
11880,The Smiley Series Cursor Collection,digital art,art,29/05/2017,13/04/2017,canceled,0,98,46,2017,Q4,NA
1445,Anti-Capitalist Street Art in Liverpool (Canceled),public art,art,23/08/2014,24/07/2014,canceled,0,99.49,30,2014,Q2,NA
12788,103 Paintings on Canvas + 200 Drawings on Paper + Art Book,art,art,23/11/2014,28/09/2014,canceled,0,100,56,2014,Q4,NA
25255,1yr Hikikomori Challenge!!,art,art,30/08/2014,31/07/2014,failed,0,100,30,2014,Q2,NA
21072,30 fan art paintings in 14 days and Chalkboard works of art,painting,art,05/12/2014,21/11/2014,canceled,0,100,14,2014,Q1,NA
2414,Art Block,art,art,01/06/2015,10/04/2015,failed,0,100,52,2015,Q4,NA
15733,artist but need art supplies,art,art,07/01/2015,31/12/2014,failed,0,100,7,2014,Q1,NA
18776,arts unlimited,conceptual art,art,09/08/2015,23/07/2015,failed,0,100,17,2015,Q2,NA
8015,Badly drawn Animals for the World! (Canceled),illustration,art,04/12/2014,19/11/2014,canceled,0,100,15,2014,Q1,NA
8912,Book Distribution at Storytime & Crafts with Cowboy ALEX,performance art,art,24/10/2015,29/09/2015,failed,0,100,25,2015,Q2,NA
4697,Custom Cartoons,illustration,art,14/10/2015,14/09/2015,failed,0,100,30,2015,Q2,NA
23719,D.A.M.S.F. One Year Anniversary!,performance art,art,02/02/2012,25/01/2012,failed,0,100,8,2012,Q1,NA
4462,DAMSF (Dance.Art.Music.Style.Fashion) Showcase,art,art,19/07/2011,04/07/2011,failed,0,100,15,2011,Q1,NA
9659,Dank Meme Bucks,conceptual art,art,14/04/2016,15/03/2016,failed,0,100,30,2016,Q2,NA
16702,Digital Surreal Commisions,digital art,art,16/12/2017,16/11/2017,canceled,0,100,30,2017,Q2,NA
10048,Dirty Memes Done Dirt Cheap,digital art,art,18/04/2015,19/03/2015,failed,0,100,30,2015,Q2,NA
12704,Discover Magic - Course Curriculum,performance art,art,01/05/2015,18/04/2015,failed,0,100,13,2015,Q1,NA
19464,Diversity Artbook,art,art,29/01/2017,30/11/2016,failed,0,100,60,2016,Q4,NA
13243,Drawing Pictures of Muhammad,art,art,16/04/2017,17/03/2017,failed,0,100,30,2017,Q2,NA
24716,Emotions All in One Image,illustration,art,16/09/2017,05/09/2017,failed,0,100,11,2017,Q1,NA
3971,Endangered Barn Limited Prints,art,art,16/12/2017,12/12/2017,failed,0,100,4,2017,Q1,NA
5630,EvenShittierArt,art,art,02/01/2016,21/12/2015,failed,0,100,12,2015,Q1,NA
24013,Faeries take 2,art,art,10/08/2014,11/07/2014,failed,0,100,30,2014,Q2,NA
25018,Fall Day at the Flower Market,art,art,01/11/2014,02/10/2014,failed,0,100,30,2014,Q2,NA
1745,FAN PROJECT : AudioBook For 'The Five' by Bruce E. Scott,art,art,08/10/2015,08/09/2015,failed,0,100,30,2015,Q2,NA
766,Feed the Mant Farm!,performance art,art,20/08/2010,11/08/2010,failed,0,100,9,2010,Q1,NA
15050,Fueled by Sushi,art,art,09/09/2014,10/08/2014,failed,0,100,30,2014,Q2,NA
20484,Gotta Catchem All Pokemon Watercolor Artwork,illustration,art,11/09/2016,12/08/2016,canceled,0,100,30,2016,Q2,NA
19707,Keep the Paint Sprayin' - A4I Paints Israel,public art,art,02/06/2011,23/05/2011,failed,0,100,10,2011,Q1,NA
6199,Kevin Kennedy Comedy,performance art,art,02/04/2015,02/03/2015,failed,0,100,31,2015,Q3,NA
9560,Kind Young Readers,art,art,15/08/2014,16/07/2014,failed,0,100,30,2014,Q2,NA
16150,Liquid Skies Mourning Sun Album and Dance Projects,art,art,14/06/2014,11/05/2014,failed,0,100,34,2014,Q3,NA
2838,Manzanita Madness - Artistic & Abstract Turnings,sculpture,art,30/11/2014,31/10/2014,failed,0,100,30,2014,Q2,NA
26423,New Prints by Robert Darabos: A Prints & Book Project,art,art,28/02/2013,29/01/2013,failed,0,100,30,2013,Q2,NA
1612,NUDE YORK CITY,painting,art,04/10/2014,04/09/2014,failed,0,100,30,2014,Q2,NA
13783,OK FUTURE BAND PUBLISHING MAGAZINE AND PRINTING SHIRTS,digital art,art,19/07/2010,19/06/2010,failed,0,100,30,2010,Q2,NA
23465,OSARTZ,digital art,art,08/04/2016,09/03/2016,failed,0,100,30,2016,Q2,NA
15547,Pann's Guide to the Creatures of their Universe,illustration,art,10/06/2015,11/05/2015,failed,0,100,30,2015,Q2,NA
9145,Paris Rooftops - a video diary,art,art,03/09/2017,05/07/2017,canceled,0,100,60,2017,Q4,NA
8228,Pedestals Tour 2012!,performance art,art,08/06/2012,21/04/2012,failed,0,100,48,2012,Q4,NA
10615,Penelope Picasso,art,art,18/06/2015,19/05/2015,failed,0,100,30,2015,Q2,NA
12931,Personalized Envelopes,mixed media,art,20/08/2014,21/07/2014,failed,0,100,30,2014,Q2,NA
16575,Project V (Canceled),painting,art,30/08/2014,29/07/2014,canceled,0,100,32,2014,Q3,NA
18763,Reiki Worldwide,conceptual art,art,05/03/2016,25/01/2016,failed,0,100,40,2016,Q3,NA
14837,Relaxation encouraged (Canceled),public art,art,30/12/2012,30/11/2012,canceled,0,100,30,2012,Q2,NA
17939,Sassy Animal Stickers and Stamps,digital art,art,11/07/2011,11/06/2011,failed,0,100,30,2011,Q2,NA
6642,Spirit Water,art,art,17/10/2014,17/09/2014,failed,0,100,30,2014,Q2,NA
20702,Start up Spray Paint Art Street Performance!,painting,art,09/09/2015,10/08/2015,failed,0,100,30,2015,Q2,NA
3166,The American Gluttony Project,performance art,art,10/01/2012,16/12/2011,failed,0,100,25,2011,Q2,NA
17949,The homeless project,performance art,art,29/10/2014,29/09/2014,failed,0,100,30,2014,Q2,NA
10516,The Inkster Effect | Limited Edition Digital Illustration,art,art,02/10/2015,25/09/2015,failed,0,100,7,2015,Q1,NA
8833,Trump Yourself,digital art,art,21/04/2016,22/03/2016,failed,0,100,30,2016,Q2,NA
9105,Unique Portrait on a Plastic Frame,art,art,11/05/2015,11/04/2015,failed,0,100,30,2015,Q2,NA
24127,World's Largest Booger Ball,public art,art,31/10/2014,01/10/2014,failed,0,100,30,2014,Q2,NA
18668,Xbox faceplates,painting,art,17/12/2015,17/11/2015,failed,0,100,30,2015,Q2,NA
2925,Zutter Bind it all - for me (Canceled),mixed media,art,15/08/2014,30/07/2014,canceled,0,100,16,2014,Q2,NA
15795,Pinocchio Ripetuto,performance art,art,01/02/2016,19/01/2016,failed,0,101,13,2016,Q1,NA
6640,"2012 is here, Handmade Mayan ceremonial burial jade Masks",sculpture,art,17/02/2012,03/01/2012,failed,0,105,45,2012,Q3,NA
24229,Periodic Table of Drugs,art,art,23/11/2015,24/10/2015,failed,0,105.8,30,2015,Q2,NA
17656,The Emerald Isle Collection (Canceled),art,art,27/03/2015,25/02/2015,canceled,0,108.56,30,2015,Q2,NA
13139,Dazed keys Almanac,conceptual art,art,31/03/2016,01/03/2016,failed,0,109.85,30,2016,Q2,NA
5098,got rwb?,art,art,27/07/2016,27/06/2016,failed,0,110,30,2016,Q2,NA
20990,-TRICYCLE-,mixed media,art,03/03/2013,29/01/2013,failed,0,111,33,2013,Q3,NA
5952,Interactive eBook: First generation iPhone,art,art,03/06/2017,04/04/2017,failed,0,111.76,60,2017,Q4,NA
26645,Describing the beauty of nature,mixed media,art,09/09/2015,10/08/2015,failed,0,112.68,30,2015,Q2,NA
18119,360 Graffiti,painting,art,23/08/2017,08/08/2017,failed,0,113.3,15,2017,Q1,NA
669,My Wall Art (Canceled),painting,art,15/11/2014,16/10/2014,canceled,0,120,30,2014,Q2,NA
22356,Ordinary people and their pets Cats Dogs others,art,art,18/02/2015,19/01/2015,failed,0,120,30,2015,Q2,NA
3856,Views of Life Times 12 (Canceled),painting,art,07/05/2012,08/03/2012,canceled,0,120,60,2012,Q4,NA
6241,My Magic Pencil,art,art,12/09/2014,29/07/2014,failed,0,121.75,45,2014,Q3,NA
8900,IMSOSORRY.NET,performance art,art,14/02/2015,12/01/2015,failed,0,123,33,2015,Q3,NA
2272,Pastel Magic,painting,art,25/07/2017,10/07/2017,canceled,0,126.18,15,2017,Q1,NA
10771,El Fariseo,illustration,art,06/09/2015,15/08/2015,failed,0,130,22,2015,Q2,NA
12692,"The Heart of Aspen ""Treasure Map""",digital art,art,05/02/2016,23/01/2016,failed,0,133,13,2016,Q1,NA
13431,The Italian Art Project,painting,art,15/12/2014,10/11/2014,failed,0,136.21,35,2014,Q3,NA
18013,2018 Naruto Cosplay Calendar!,art,art,07/04/2017,06/02/2017,canceled,0,142.66,60,2017,Q4,NA
14506,Stop GMOs!,public art,art,22/03/2015,20/02/2015,failed,0,148.75,30,2015,Q2,NA
6222,"""The Mysterious Ones"" Illustrated Book Project",art,art,21/10/2011,21/09/2011,failed,0,150,30,2011,Q2,NA
10067,A cooperative journey to rebuild a one of a kind photograph,art,art,22/08/2014,01/08/2014,failed,0,150,21,2014,Q2,NA
19776,Beyond Van Gogh,painting,art,24/09/2014,25/08/2014,failed,0,150,30,2014,Q2,NA
340,bye-bye bicycle and locks of love,mixed media,art,30/06/2012,08/06/2012,failed,0,150,22,2012,Q2,NA
1127,Canvas Art for $5 to support Non for Profit Youth Art Studio,painting,art,29/04/2015,30/03/2015,failed,0,150,30,2015,Q2,NA
4601,Decked Out Art Show (Canceled),painting,art,04/04/2015,24/03/2015,canceled,0,150,11,2015,Q1,NA
26844,Dreamy Ducks,illustration,art,11/11/2013,12/10/2013,failed,0,150,30,2013,Q2,NA
16405,Erika's Got Talent,painting,art,19/09/2016,22/08/2016,failed,0,150,28,2016,Q2,NA
11632,Filming Myself Expressionless For An Extended Period of Time,video art,art,16/12/2015,02/12/2015,failed,0,150,14,2015,Q1,NA
10860,Green art for contemporary artist that are earth friendly,mixed media,art,26/02/2015,27/01/2015,failed,0,150,30,2015,Q2,NA
19847,Grethekell,painting,art,08/11/2015,09/10/2015,failed,0,150,30,2015,Q2,NA
24283,iDo Art Stand,illustration,art,13/12/2014,04/12/2014,failed,0,150,9,2014,Q1,NA
